Air Quality Index,Water Quality Index,Deforestation loss(Mha),Label
306.329,69.472,21.222923,Extremely Bad
404.649,59.795,15.526328,Extremely Bad
78.389,86.243,11.053277,Moderately Good
303.633,81.703,11.985235,Moderately Bad
440.189,37.654,22.083417,Moderately Bad
410.11,31.22,14.649257,Moderately Good
402.255,62.636,14.924635,Moderately Bad
14.186,49.368,18.422888,Moderately Good
160.499,86.285,19.264179,Moderately Bad
327.493,10.494,15.222337,Moderately Bad
238.236,92.463,21.342898,Moderately Bad
202.74,73.266,10.539433,Moderately Good
439.137,1.158,21.541515,Moderately Bad
12.886,83.606,12.6164,Moderately Good
451.048,29.007,16.734415,Moderately Bad
30.175,83.25,23.361793,Moderately Bad
319.411,26.327,12.567245,Moderately Good
117.747,51.624,14.002696,Moderately Good
342.65,18.541,12.477041,Moderately Good
409.666,86.649,12.028257,Moderately Bad
234.33,45.171,24.324912,Moderately Good
56.069,36.025,13.1156,Extremely Good
438.599,79.282,13.0728,Moderately Bad
204.239,19.617,17.220011,Moderately Good
494.614,1.793,22.639331,Moderately Bad
268.025,62.724,23.473266,Extremely Bad
82.223,9.691,13.485613,Extremely Good
332.783,55.861,22.582179,Extremely Bad
335.353,11.084,24.615348,Moderately Bad
165.562,15.049,14.839501,Extremely Good
166.187,47.548,15.81119,Moderately Good
212.025,24.381,18.441393,Moderately Good
423.774,70.327,20.925782,Extremely Bad
220.454,11.425,18.699564,Moderately Good
332.747,79.004,22.828649,Extremely Bad
387.871,72.894,23.416451,Extremely Bad
126.325,81.033,21.002842,Moderately Bad
499.172,73.63,18.764463,Extremely Bad
367.848,6.167,13.344959,Moderately Good
105.991,62.584,21.451216,Moderately Bad
490.387,97.009,22.138792,Extremely Bad
206.934,5.227,18.856713,Moderately Good
489.42,97.865,16.760783,Extremely Bad
94.824,50.869,16.883641,Moderately Bad
108.271,78.86,18.277049,Moderately Bad
209.416,97.431,22.566783,Moderately Bad
388.009,28.068,10.846417,Moderately Good
76.143,56.924,18.434316,Moderately Bad
127.553,36.162,12.947372,Extremely Good
248.51,8.78,24.315407,Moderately Good
58.18,86.406,23.343868,Moderately Bad
438.609,94.122,21.035493,Extremely Bad
372.972,12.637,19.361663,Moderately Bad
260.088,17.159,19.665492,Moderately Bad
57.225,57.174,23.453273,Moderately Bad
395.27,79.994,14.670344,Moderately Bad
327.915,74.735,11.472589,Moderately Bad
496.469,11.424,17.822001,Moderately Bad
363.362,49.993,24.661171,Moderately Bad
4.151,89.254,23.02632,Moderately Bad
124.679,91.161,23.719458,Moderately Bad
310.282,77.633,24.23766,Extremely Bad
135.292,49.694,12.141578,Extremely Good
271.499,82.535,18.746852,Extremely Bad
10.752,70.93,16.134588,Moderately Bad
358.528,71.678,21.533836,Extremely Bad
174.236,58.946,14.003635,Moderately Good
477.361,32.534,12.423073,Moderately Good
82.373,2.329,23.121046,Moderately Good
233.094,81.871,20.177367,Moderately Bad
262.123,69.957,13.838272,Moderately Bad
14.556,60.781,15.69765,Moderately Bad
299.126,11.386,14.129811,Moderately Good
194.033,41.134,14.956046,Extremely Good
266.205,73.146,11.014449,Moderately Bad
452.531,18.782,22.783513,Moderately Bad
465.544,71.405,19.16067,Extremely Bad
400.329,76.266,17.941391,Extremely Bad
105.464,68.445,20.28222,Moderately Bad
320.428,3.574,10.820445,Moderately Good
209.934,16.508,12.978786,Extremely Good
0.152,47.342,14.63153,Extremely Good
65.149,92.836,17.941611,Moderately Bad
245.008,0.105,19.537538,Moderately Good
170.291,95.592,12.991632,Moderately Good
389.606,80.42,13.322367,Moderately Bad
57.44,3.245,23.117139,Moderately Good
257.218,56.771,15.951395,Extremely Bad
81.479,48.764,16.185533,Moderately Good
219.117,11.397,19.928657,Moderately Good
69.883,50.877,24.540975,Moderately Bad
332.338,28.907,17.775506,Moderately Bad
211.49,35.294,22.742809,Moderately Good
396.092,82.395,22.035414,Extremely Bad
137.133,65.416,22.405392,Moderately Bad
479.809,50.607,14.221001,Moderately Bad
160.616,96.731,17.220261,Moderately Bad
307.444,32.94,10.21902,Moderately Good
251.102,12.081,11.914875,Moderately Good
233.358,14.412,12.320856,Extremely Good
305.74,4.725,22.058376,Moderately Bad
1.839,34.345,23.866856,Moderately Good
451.595,76.911,15.847184,Extremely Bad
392.771,84.806,12.250253,Moderately Bad
302.912,4.924,21.984532,Moderately Bad
303.353,6.394,11.412021,Moderately Good
470.512,79.409,13.042454,Moderately Bad
288.566,38.426,18.21712,Moderately Bad
166.998,45.898,10.558273,Extremely Good
271.561,43.815,17.211988,Moderately Bad
485.539,8.608,22.545358,Moderately Bad
459.789,81.771,23.995599,Extremely Bad
244.326,88.998,18.918418,Moderately Bad
96.793,22.467,11.633061,Extremely Good
94.181,12.787,12.645596,Extremely Good
122.681,85.849,13.099089,Moderately Good
416.915,21.47,24.705871,Moderately Bad
120.313,81.224,11.615538,Moderately Good
170.531,86.705,14.906963,Moderately Good
78.253,55.461,23.057574,Moderately Bad
376.377,16.019,20.162201,Moderately Bad
410.927,54.87,22.265205,Extremely Bad
67.195,43.279,11.084391,Extremely Good
70.628,99.773,22.292751,Moderately Bad
372.391,45.318,14.009243,Moderately Good
57.825,88.528,19.815087,Moderately Bad
370.28,99.614,15.638239,Extremely Bad
263.813,81.311,24.075463,Extremely Bad
210.189,50.386,13.816181,Moderately Good
122.912,22.218,10.13425,Extremely Good
37.048,33.346,16.426884,Moderately Good
89.938,24.253,13.447737,Extremely Good
65.556,32.111,23.217519,Moderately Good
359.437,51.047,10.851123,Moderately Bad
487.334,77.964,10.329407,Moderately Bad
66.105,4.431,14.979973,Extremely Good
466.913,31.81,15.17987,Moderately Bad
13.974,97.693,17.377468,Moderately Bad
312.815,83.257,15.648103,Extremely Bad
6.077,62.462,12.916491,Moderately Good
52.177,2.425,18.944069,Moderately Good
220.546,94.637,22.831403,Moderately Bad
27.661,4.287,12.286425,Extremely Good
426.677,68.046,16.389584,Extremely Bad
130.01,48.367,17.750624,Moderately Good
186.041,55.326,12.985663,Moderately Good
349.438,57.014,19.890554,Extremely Bad
42.206,3.207,19.281151,Moderately Good
262.995,9.797,12.983595,Moderately Good
401.004,71.408,22.851546,Extremely Bad
333.0,21.426,21.27381,Moderately Bad
315.185,36.571,23.792369,Moderately Bad
249.464,26.57,23.917108,Moderately Good
203.052,70.653,10.941929,Moderately Good
438.888,85.988,20.458562,Extremely Bad
441.36,61.651,18.687689,Extremely Bad
65.867,24.722,10.567875,Extremely Good
67.39,97.611,20.425729,Moderately Bad
443.765,48.005,13.278621,Moderately Good
417.129,85.285,19.238469,Extremely Bad
120.05,86.088,12.439724,Moderately Good
374.207,52.733,10.114741,Moderately Bad
143.182,88.051,13.0668,Moderately Good
236.024,20.177,15.149402,Moderately Good
280.926,27.14,13.491648,Moderately Good
448.346,90.65,22.136582,Extremely Bad
249.982,99.156,17.516994,Moderately Bad
89.168,10.279,12.343579,Extremely Good
173.528,67.537,10.805615,Moderately Good
186.623,30.355,23.685325,Moderately Good
393.898,57.351,24.716759,Extremely Bad
273.767,32.827,14.285128,Moderately Good
288.746,73.103,18.994046,Extremely Bad
234.965,55.34,16.852793,Moderately Bad
480.634,52.789,16.614245,Extremely Bad
209.657,53.346,13.454874,Moderately Good
151.138,58.886,11.133128,Moderately Good
185.206,16.921,11.531807,Extremely Good
435.152,48.029,20.693775,Moderately Bad
186.257,70.806,13.013929,Moderately Good
408.463,91.409,17.706286,Extremely Bad
493.378,29.332,17.629183,Moderately Bad
319.991,10.716,24.070764,Moderately Bad
428.014,72.291,24.992607,Extremely Bad
246.443,50.31,22.357639,Moderately Bad
326.251,86.694,16.701417,Extremely Bad
317.529,13.706,12.518598,Moderately Good
397.399,81.588,17.834265,Extremely Bad
301.136,34.922,24.914662,Moderately Bad
293.432,86.609,20.67982,Extremely Bad
490.573,68.585,14.668946,Moderately Bad
197.469,78.48,23.781321,Moderately Bad
144.211,51.162,12.264257,Moderately Good
355.36,25.281,18.063721,Moderately Bad
414.62,6.1,14.676766,Moderately Good
60.977,97.005,18.084617,Moderately Bad
330.819,94.758,21.884986,Extremely Bad
108.652,58.138,21.252838,Moderately Bad
174.512,46.809,10.522223,Extremely Good
496.355,97.205,15.606215,Extremely Bad
189.269,81.437,16.559566,Moderately Bad
61.848,13.874,16.247041,Moderately Good
23.537,72.827,14.422738,Moderately Good
337.548,2.361,14.882295,Moderately Good
317.897,26.982,21.018918,Moderately Bad
302.838,12.38,10.038174,Moderately Good
243.333,53.057,20.270746,Moderately Bad
94.547,94.644,10.195871,Moderately Good
113.5,12.997,14.468899,Extremely Good
26.256,6.109,23.339835,Moderately Good
257.763,29.553,19.18685,Moderately Bad
443.168,91.644,13.787994,Moderately Bad
131.799,16.123,13.579301,Extremely Good
97.018,82.061,22.084057,Moderately Bad
94.698,94.356,23.37993,Moderately Bad
90.709,99.316,16.768861,Moderately Bad
165.451,36.195,12.32606,Extremely Good
241.843,18.048,20.643178,Moderately Good
178.001,61.854,19.528431,Moderately Bad
164.432,98.298,13.276409,Moderately Good
109.999,55.252,12.551515,Moderately Good
42.668,99.45,13.900842,Moderately Good
85.699,24.801,24.30916,Moderately Good
369.514,65.444,19.540118,Extremely Bad
15.797,18.234,20.872196,Moderately Good
385.541,44.491,22.043476,Moderately Bad
115.181,85.473,22.846764,Moderately Bad
482.192,72.703,24.00517,Extremely Bad
482.333,68.444,13.677256,Moderately Bad
277.137,54.394,16.606815,Extremely Bad
294.566,62.107,20.488432,Extremely Bad
250.198,92.888,19.028727,Extremely Bad
4.109,56.943,15.461988,Moderately Bad
6.129,76.26,23.781992,Moderately Bad
73.914,82.146,13.353816,Moderately Good
186.197,45.39,20.45879,Moderately Good
69.017,25.755,24.357924,Moderately Good
275.302,6.33,18.433337,Moderately Bad
229.647,23.126,19.331382,Moderately Good
466.607,77.514,10.524427,Moderately Bad
83.416,75.635,24.235809,Moderately Bad
386.788,13.65,20.771167,Moderately Bad
395.721,8.35,14.644882,Moderately Good
145.802,64.847,22.342188,Moderately Bad
332.292,96.42,21.553094,Extremely Bad
327.065,70.66,17.050612,Extremely Bad
275.438,37.566,13.300658,Moderately Good
341.183,61.721,17.190918,Extremely Bad
439.06,86.211,15.845196,Extremely Bad
75.645,98.213,12.186004,Moderately Good
339.139,79.075,14.808529,Moderately Bad
121.068,24.277,11.637128,Extremely Good
144.156,31.816,17.422459,Moderately Good
307.173,81.433,14.107733,Moderately Bad
304.413,66.929,12.131213,Moderately Bad
347.976,10.263,14.566753,Moderately Good
244.453,45.849,24.097722,Moderately Good
239.44,96.793,10.852237,Moderately Good
141.475,24.142,15.411729,Moderately Good
234.708,36.883,20.83961,Moderately Good
321.227,94.311,18.976841,Extremely Bad
312.18,82.543,22.783758,Extremely Bad
109.058,39.337,24.60204,Moderately Good
241.803,81.966,12.295811,Moderately Good
249.452,50.419,22.38628,Moderately Bad
310.707,47.458,10.921178,Moderately Good
216.147,20.762,12.8008,Extremely Good
138.01,12.206,15.916283,Moderately Good
424.728,14.051,10.705648,Moderately Good
45.782,67.052,18.295171,Moderately Bad
363.399,19.423,19.182277,Moderately Bad
490.892,86.759,11.67891,Moderately Bad
391.801,36.671,13.304692,Moderately Good
154.709,45.364,14.008188,Extremely Good
182.702,99.482,19.484948,Moderately Bad
153.74,38.109,19.688659,Moderately Good
84.504,76.378,13.818498,Moderately Good
13.273,92.744,22.945356,Moderately Bad
310.622,65.912,11.136977,Moderately Bad
444.455,41.547,15.432333,Moderately Bad
343.303,27.384,16.377041,Moderately Bad
326.846,77.892,17.125929,Extremely Bad
294.447,74.046,21.607983,Extremely Bad
9.021,53.438,16.004559,Moderately Bad
433.904,10.698,13.004244,Moderately Good
351.251,85.292,23.929653,Extremely Bad
181.521,81.318,10.094209,Moderately Good
122.701,96.26,16.251747,Moderately Bad
165.586,29.055,11.771864,Extremely Good
250.276,53.407,19.893936,Extremely Bad
319.714,2.662,24.220014,Moderately Bad
270.893,31.165,10.130639,Moderately Good
53.61,29.044,23.695956,Moderately Good
458.163,81.165,18.647361,Extremely Bad
341.273,39.144,11.345195,Moderately Good
115.765,28.321,13.475092,Extremely Good
92.633,52.016,21.020658,Moderately Bad
241.847,47.194,11.978115,Extremely Good
450.299,21.339,22.309471,Moderately Bad
410.224,70.729,18.522894,Extremely Bad
242.696,26.593,13.316219,Extremely Good
454.096,46.57,10.695229,Moderately Good
430.363,85.069,18.905899,Extremely Bad
49.709,56.735,23.961295,Moderately Bad
91.633,29.731,18.364992,Moderately Good
344.525,5.853,24.198201,Moderately Bad
255.434,17.83,18.599913,Moderately Bad
219.296,47.431,13.423595,Extremely Good
66.22,68.743,10.229613,Moderately Good
39.006,71.382,20.701009,Moderately Bad
252.691,56.666,20.964196,Extremely Bad
424.613,26.183,21.300126,Moderately Bad
495.278,86.213,17.546667,Extremely Bad
62.969,43.933,19.152543,Moderately Good
21.665,34.418,18.802498,Moderately Good
120.649,82.918,24.072516,Moderately Bad
427.633,86.185,19.744085,Extremely Bad
318.958,70.775,15.364075,Extremely Bad
301.497,59.074,20.060663,Extremely Bad
294.529,30.432,21.582601,Moderately Bad
181.385,10.539,15.321407,Moderately Good
37.525,27.694,23.696053,Moderately Good
398.778,86.588,15.92718,Extremely Bad
29.56,87.592,19.37151,Moderately Bad
24.769,2.975,22.135642,Moderately Good
434.124,34.327,16.604476,Moderately Bad
238.851,48.95,13.098127,Extremely Good
111.844,50.006,12.521213,Moderately Good
146.897,47.204,12.439984,Extremely Good
129.6,71.559,10.040849,Moderately Good
395.306,25.237,14.202846,Moderately Good
190.701,26.611,17.661185,Moderately Good
126.795,21.285,16.864075,Moderately Good
408.157,91.644,24.161221,Extremely Bad
15.757,5.29,10.011652,Extremely Good
50.16,99.096,20.208395,Moderately Bad
82.707,5.271,11.825657,Extremely Good
8.206,69.12,24.805848,Moderately Bad
33.861,87.546,11.37147,Moderately Good
119.519,34.363,23.682245,Moderately Good
150.727,53.858,24.869876,Moderately Bad
348.742,73.866,24.816156,Extremely Bad
327.267,94.285,12.382615,Moderately Bad
135.575,22.711,19.51925,Moderately Good
92.801,59.215,19.046426,Moderately Bad
359.239,96.189,15.934742,Extremely Bad
143.184,53.125,21.965065,Moderately Bad
206.679,17.284,24.183035,Moderately Good
262.889,54.786,14.831362,Moderately Bad
117.679,18.909,16.218491,Moderately Good
330.903,20.21,20.824047,Moderately Bad
195.243,37.716,11.87105,Extremely Good
106.161,66.927,13.741044,Moderately Good
257.5,57.921,12.009199,Moderately Bad
499.958,90.024,24.429425,Extremely Bad
152.98,23.916,13.045796,Extremely Good
245.227,40.079,12.440551,Extremely Good
227.485,88.428,16.041399,Moderately Bad
181.117,8.634,11.121639,Extremely Good
184.655,78.745,22.667435,Moderately Bad
343.514,23.344,21.345704,Moderately Bad
326.557,68.387,14.189259,Moderately Bad
315.692,17.669,20.367473,Moderately Bad
73.775,46.962,11.582888,Extremely Good
450.51,65.383,17.401002,Extremely Bad
487.624,64.726,23.494496,Extremely Bad
116.676,75.848,22.828545,Moderately Bad
373.574,10.798,18.547345,Moderately Bad
481.288,51.685,17.783084,Extremely Bad
444.949,20.787,15.639689,Moderately Bad
258.348,66.985,12.140328,Moderately Bad
38.342,76.454,15.378287,Moderately Bad
476.638,32.842,20.617315,Moderately Bad
100.482,7.383,11.98899,Extremely Good
397.282,4.206,13.037347,Moderately Good
252.127,99.489,15.39416,Extremely Bad
450.261,34.45,20.795381,Moderately Bad
494.19,17.778,18.828613,Moderately Bad
182.898,85.134,16.570374,Moderately Bad
246.878,45.988,14.876435,Extremely Good
188.885,79.353,12.717693,Moderately Good
302.199,81.446,17.230961,Extremely Bad
164.518,39.889,24.758517,Moderately Good
2.143,60.197,24.873613,Moderately Bad
490.862,68.307,18.996831,Extremely Bad
27.733,1.71,15.439437,Moderately Good
188.058,1.213,24.688076,Moderately Good
349.985,32.886,11.943893,Moderately Good
35.786,66.196,23.738159,Moderately Bad
272.557,51.281,19.127857,Extremely Bad
370.602,82.679,16.431335,Extremely Bad
308.623,87.916,17.397515,Extremely Bad
14.389,36.748,23.425077,Moderately Good
347.517,32.97,20.369381,Moderately Bad
158.737,97.28,24.278259,Moderately Bad
450.848,85.591,23.766113,Extremely Bad
171.188,14.342,20.648179,Moderately Good
420.263,32.11,10.999645,Moderately Good
82.999,69.934,18.703454,Moderately Bad
377.394,52.142,19.931692,Extremely Bad
352.266,33.784,22.305341,Moderately Bad
395.749,8.772,23.373764,Moderately Bad
169.629,67.401,16.536238,Moderately Bad
403.883,48.994,19.119597,Moderately Bad
266.687,18.428,10.036949,Moderately Good
232.598,57.459,16.482971,Moderately Bad
55.8,29.858,18.226447,Moderately Good
360.688,81.564,18.26253,Extremely Bad
406.951,0.285,10.321343,Moderately Good
149.771,8.962,14.112345,Extremely Good
361.703,58.006,22.255184,Extremely Bad
498.088,13.626,20.880123,Moderately Bad
209.124,92.802,20.502525,Moderately Bad
91.804,57.304,21.257699,Moderately Bad
52.097,75.903,12.610338,Moderately Good
223.252,23.547,15.890547,Moderately Good
435.292,38.849,10.132403,Moderately Good
93.227,54.842,22.911907,Moderately Bad
178.759,94.432,15.465276,Moderately Bad
228.342,90.219,22.832877,Moderately Bad
99.21,53.983,15.39106,Moderately Bad
37.04,14.376,12.5316,Extremely Good
405.236,88.306,13.728211,Moderately Bad
301.103,11.535,20.575671,Moderately Bad
312.331,19.993,11.851558,Moderately Good
206.359,38.636,16.787401,Moderately Good
171.073,89.775,18.284515,Moderately Bad
35.577,90.967,15.027461,Moderately Bad
451.023,66.458,11.263654,Moderately Bad
44.113,94.354,16.751639,Moderately Bad
338.347,69.614,14.249842,Moderately Bad
22.226,81.0,16.005744,Moderately Bad
309.324,2.411,16.123429,Moderately Bad
